sample_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,is_active0,is_active1,is_active2,is_active3,is_active4,is_active5,is_active6,is_active7,is_active8,is_active9,is_active10,is_active11,is_active12,is_active13,is_active14,is_active15,is_active16,is_active17,is_active18,is_active19,is_active20,is_active21,is_active22,is_active23,f0,f1,cv,is_feasible
4194,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23913031816482544,0.6692565502598882,0.4334490727633238,0.6648564180359244,0.27898083347827196,0.6875119833275676,0.9872180568054318,0.5,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,-4.279509333672968,55.06216391455851,0.0,True
4195,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.9979829518124461,0.5,0.5,0.004980156198143959,0.5,0.5,0.17175655998289585,0.7413825802505016,0.7451360328122973,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,-3.6959157538742584,38.451321780221015,0.0,True
4196,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,15.0,0.8285725265741348,0.5003262460231781,0.6198482597246766,0.18112984579056501,0.5,0.5,0.8208878925070167,0.14946928061544895,0.02864063624292612,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,-3.8369163914369286,52.82826047629335,0.0,True
4197,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.08717720489948988,0.5,0.5,0.5202159937471151,0.42097641713917255,0.7810611613094807,0.02111595869064331,0.5641373647376895,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,-4.008905279557118,44.39824042912322,0.0,True
4198,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.44873831514269114,0.9468830088153481,0.5,0.3666608650237322,0.1028252113610506,0.5,0.5863540973514318,0.5,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,-3.936629966362222,37.02071559743945,0.0,True
4199,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6901384089142084,0.30072850175201893,0.3106970814988017,0.9636093443259597,0.7527684411033988,0.5,0.2552663767710328,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,-3.8431236919998897,45.472694294938,0.0,True
4200,2.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,30.0,35.0,0.6674112835898995,0.7456340314820409,0.7697618389502168,0.5705210780724883,0.1431252807378769,0.33349410258233547,0.7884260565042496,0.24444362800568342,0.12211994547396898,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-10.828572098152074,76.8703690817587,0.0,True
4201,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4085558522492647,0.001887856051325798,0.5,0.22460638172924519,0.5,0.5,0.11944796051830053,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,-3.5139648651362547,23.732776192338427,0.0,True
4202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04746440798044205,0.5,0.5,0.8810778465121984,0.561823439784348,0.5,0.5543319219723344,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,-3.6605300166028516,30.999169339787823,0.0,True
4203,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.806316982023418,0.5,0.5,0.29291104059666395,0.5,0.5,0.35416961275041103,0.4326901463791728,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,-3.6662024096779224,28.529654326852956,0.0,True
4204,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,2.0,0.0,0.894719235599041,0.905568496324122,0.4450221676379442,0.3980226758867502,0.4750110348686576,0.5,0.6385396448895335,0.9581972258165479,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,-7.322241245640231,65.5489742811928,0.0,True
4205,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.15332385431975126,0.5,0.5,0.8069872250780463,0.6386411655694246,0.5,0.4539372883737087,0.2632557041943073,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,-4.020991761129161,38.14148572941717,0.0,True
4206,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.265404106117785,0.5844857096672058,0.20837355963885784,0.08751168381422758,0.5,0.5,0.9034679923206568,0.5,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,-3.7380034453837463,31.63425502975079,0.0,True
4207,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.506804259493947,0.5,0.5,0.7386062722653151,0.031456842087209225,0.5,0.18767951894551516,0.6449505286291242,0.6517106732353568,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,-4.14757246741648,41.324376913063574,0.0,True
4208,2.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5450585400685668,0.6050325268879533,0.3722067568451166,0.33224881812930107,0.5669808108359575,0.5786795513704419,0.38567928224802017,0.5,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,-3.869263740854078,53.29336805924914,0.0,True
4209,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.288156408816576,0.5,0.5,0.9940817737951875,0.2959295501932502,0.400241969153285,0.7108392035588622,0.667581383138895,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,-4.057265906155979,48.49328209063134,0.0,True
4210,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.17756862752139568,0.5,0.5,0.15059996861964464,0.22787222173064947,0.5,0.15046838019043207,0.9792718030512333,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,-4.026583186849159,35.26998856391058,0.0,True
4211,1.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,44.0,3.0,0.934467894025147,0.3360979510471225,0.5563855767250061,0.5546855106949806,0.8777233976870775,0.5,0.9444498401135206,0.29921523202210665,0.753908071666956,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,-7.502940738415302,74.65019122665424,0.0,True
4212,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7670871298760176,0.7649211930111051,0.920579225756228,0.6363406786695123,0.7973050447180867,0.6824021907523274,0.03166195284575224,0.5,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,-3.824199037574153,62.53321165254434,0.0,True
4213,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,0.0,0.023738441057503223,0.4894337560981512,0.5,0.03743550553917885,0.5,0.5,0.8724451698362827,0.3797788191586733,0.9587249839678407,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,-4.0225255030675795,42.67106927735715,0.0,True
4214,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3852847581729293,0.693884689360857,0.5,0.8179437518119812,0.40399718284606934,0.0684370482340455,0.29742475040256977,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,-3.8502689834533186,45.43625854883649,0.0,True
4215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.6286382116377354,0.5,0.5,0.4769080625846982,0.5,0.5,0.6070314170792699,0.5284259794279933,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,-3.4461446094926265,30.9404947624694,0.0,True
4216,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,16.0,0.0,0.7289114883169532,0.9888514652848244,0.6876587877050042,0.11993532348424196,0.3500561136752367,0.5,0.07777406647801399,0.8115498218685389,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,-7.130573098669185,58.029988458566265,0.0,True
4217,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.47200941666960716,0.2646366013213992,0.5,0.7100593000650406,0.5,0.5,0.7682408196851611,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,-3.551682319826492,31.419578659787277,0.0,True
4218,2.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,17.0,2.0,0.0,0.1109031792730093,0.5599186355248094,0.9558320762589574,0.4266347177326679,0.9489320507273078,0.4432869106531143,0.34313919860869646,0.16306264232844114,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-7.471134125054615,67.12629658140571,0.0,True
4219,2.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,17.0,2.0,0.0,0.8678023861721158,0.19452978111803532,0.3796053035184741,0.7744984785094857,0.15641185827553272,0.5123495114967227,0.502282502129674,0.6233926508575678,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-7.4496186085065865,65.4587710331443,0.0,True
4220,2.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,47.0,15.0,0.0,0.9582343008369207,0.6409888155758381,0.5,0.9115819856524467,0.018139746971428394,0.9564514569938183,0.47375676687806845,0.01608329638838768,0.5070591252297163,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,-8.281551076536305,71.10199172763936,0.0,True
4221,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,17.0,2.0,0.0,0.21488555241376162,0.10372448619455099,0.5681946687400341,0.25853022653609514,0.8682155609130859,0.02551404293626547,0.6798468753695488,0.6961494060233235,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-7.696849759937731,61.32799492946953,0.0,True
4222,1.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3269500872120261,0.837468777783215,0.5,0.6049588853493333,0.6868398487567902,0.5,0.24009559862315655,0.5,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,-3.8407265489507623,41.84911818940333,0.0,True
4223,2.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,43.0,47.0,0.0,0.570303600281477,0.41012938879430294,0.5,0.1940452717244625,0.4578105779364705,0.7255388079211116,0.9148641685023904,0.3292405270040035,0.8480167388916016,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,-8.28480419919492,69.77126273620786,0.0,True
4224,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5663077272474766,0.5774996103718877,0.5,0.5595872141420841,0.7077733017504215,0.12667059805244207,0.32971399277448654,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,-3.8565487586432794,45.421942333755794,0.0,True
4225,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3230877881869674,0.17696216516196728,0.5900100572034717,0.141410649754107,0.5,0.5,0.5123641854152083,0.5,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,-3.590145091057724,29.809341371645104,0.0,True
4226,2.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.2110040755942464,0.8814172111451626,0.27412974927574396,0.9873486505821347,0.11817666236311197,0.6224596602842212,0.06382529530674219,0.5,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,-3.8250897561560895,53.526824587425224,0.0,True
4227,2.0,2.0,2.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,51.0,19.0,15.0,0.9542268794029951,0.3720536967739463,0.8269333308562636,0.3425373435020447,0.7681806720793247,0.4259577989578247,0.777659697458148,0.1330072609707713,0.9558543674647808,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-10.966740773858234,85.04872421297297,0.0,True
4228,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,47.0,0.871806007809937,0.7925650337710977,0.7127339001744986,0.471319236792624,0.5,0.5,0.24525816272944212,0.724676270969212,0.30137808434665203,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,-3.7043806828777655,60.22915315230381,0.0,True
4229,2.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,0.11478848569095135,0.4550769943743944,0.1402742564678192,0.8275455348193645,0.19895211420953274,0.9088565669953823,0.9122821874916553,0.06122888997197151,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-7.7832010622952685,61.63283010091301,0.0,True
4230,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.4758831448853016,0.5,0.5,0.043634094297885895,0.26357043348252773,0.5,0.4803431648761034,0.3749333508312702,0.5938225975260139,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,-4.132159837158803,40.12307521918428,0.0,True
4231,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,0.0,0.7328959023579955,0.023626345209777355,0.5,0.6263730647042394,0.5,0.5,0.6785533102229238,0.9133826391771436,0.08590872585773468,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,-3.704044279144888,49.089168694940035,0.0,True
4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6324547939002514,0.5,0.5,0.7694595726206899,0.5,0.5,0.14542782679200172,0.5,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-3.311315877448558,22.789317860768016,0.0,True
4233,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.3892347952350974,0.29118846263736486,0.4698562026023865,0.435686819255352,0.6540517443791032,0.5,0.9471538318321109,0.09175060410052538,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,-7.169214381166422,52.971273081433836,0.0,True
4234,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.027669508941471577,0.5249439002946019,0.5,0.716685738414526,0.8397247726097703,0.5,0.37897075433284044,0.27801347989588976,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,-7.010017376896624,47.21469037278916,0.0,True
4235,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.7708923723548651,0.5,0.5,0.10954009834676981,0.04735741391777992,0.21631588134914637,0.7120106387883425,0.5,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,-3.8381776847256437,36.17126954269661,0.0,True
4236,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,6.0,32.0,0.9306588219478726,0.67632657289505,0.3484976114705205,0.19949664175510406,0.1277127517387271,0.5,0.31097208615392447,0.41619240678846836,0.7050229217857122,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,-7.637273026856999,61.67133927824978,0.0,True
4237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.17364135943353176,0.5,0.5,0.5952196614816785,0.9778808411210775,0.5,0.5970718637108803,0.8618663502857089,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,-4.025548034709634,39.40329155153755,0.0,True
4238,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,17.0,5.0,0.0,0.28421783074736595,0.872317329980433,0.5,0.25222469959408045,0.5459248181432486,0.9986545611172915,0.045488713309168816,0.5506032956764102,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,False,-7.466437004241296,59.74939762353371,0.0,True
4239,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5412305286154151,0.381993742659688,0.5315034156665206,0.9214426763355732,0.3169873310253024,0.5,0.8629042813554406,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,-4.121676761670308,47.65742483010949,0.0,True
4240,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,13.0,1.0,0.5028541777282953,0.8127976730465889,0.4670893894508481,0.015512710437178612,0.5,0.5,0.5560212694108486,0.5118666384369135,0.8268278809264302,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,-4.066870478135063,51.88309514901243,0.0,True
4241,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.2615875983610749,0.5,0.5,0.6583673087880015,0.5,0.5,0.34797707479447126,0.20754058193415403,0.36841018684208393,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,-3.5457926728937843,31.47276741546647,0.0,True
4242,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,40.0,24.0,16.0,0.14951865654438734,0.634278261102736,0.19983164314180613,0.4393824404105544,0.38864610623568296,0.016752549447119236,0.7906733052805066,0.3963386220857501,0.025529932230710983,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-10.952242187348574,66.09611972148366,0.0,True
4243,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.8907880932092667,0.5,0.5,0.8556094486266375,0.725004306063056,0.5,0.11395255662500858,0.8256627712398767,0.5447386233136058,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,-4.48425690328795,52.944330224232914,0.0,True
4244,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8102442948147655,0.5,0.5,0.9533977014943957,0.5828812206164002,0.5074561731889844,0.8943857690319419,0.5,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,-3.952109689401233,48.72419590694947,0.0,True
4245,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0512734055519104,0.21770361717790365,0.33954567462205887,0.3726154398173094,0.5,0.5,0.20196683704853058,0.9960758360102773,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,-3.727147557647812,41.08115432268318,0.0,True
4246,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,0.0,0.41238381899893284,0.9817279623821378,0.5,0.5295737478882074,0.2432827241718769,0.5,0.6280602868646383,0.6822777362540364,0.9053632766008377,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,-7.1294134344296065,59.86829807474348,0.0,True
4247,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6713499361649156,0.2725964691489935,0.0716470517218113,0.17529700603336096,0.5,0.5,0.46696289721876383,0.5,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,-3.5654068179349747,30.064629522123685,0.0,True
4248,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6940007526427507,0.7181047135964036,0.596949739381671,0.28227156307548285,0.0027903225272893906,0.5,0.996178150177002,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,-4.294335873831344,47.1630631246201,0.0,True
4249,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.45273411367088556,0.5,0.5,0.8874600175768137,0.8528053564950824,0.5,0.15734711196273565,0.899148378521204,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,-4.121062609430017,45.21534243110455,0.0,True
4250,2.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,44.0,41.0,5.0,0.09118458162993193,0.7720675840973854,0.8610031325370073,0.23341423086822033,0.671000431291759,0.36770709604024887,0.7313757026568055,0.7127917446196079,0.999303687363863,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-10.894511886097947,81.2136629930998,0.0,True
4251,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.832454077899456,0.4813899649307132,0.28891054168343544,0.5652379048988223,0.4419098701328039,0.6735856113955379,0.4237231221050024,0.5,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,-3.8792751171335365,57.1840367898957,0.0,True
4252,2.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9940976006910205,0.9332158910110593,0.5,0.7487112153321505,0.3654683018103242,0.8574722744524479,0.5845427392050624,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,-3.936165306601632,60.851020757346376,0.0,True
4253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2351267710328102,0.3144127931445837,0.5,0.08145042415708303,0.5,0.5,0.26133690401911736,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,-3.592790485613251,21.635703989702264,0.0,True
4254,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3457180131226778,0.6116438992321491,0.5,0.7974922535941005,0.5,0.5,0.8187627736479044,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,-3.5875913100856356,33.652934591909826,0.0,True
4255,2.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,34.0,0.0,0.6046840706840158,0.13303888496011496,0.5,0.4037183132022619,0.17224932555109262,0.5894415630027652,0.026733492501080036,0.795149284414947,0.575748628936708,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,-7.607553398583869,60.561638837406086,0.0,True
4256,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6196715980768204,0.5,0.5,0.16258101351559162,0.5,0.5,0.8017188301309943,0.5,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-3.542667006001265,25.973749288121077,0.0,True
4257,1.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,18.0,0.0,0.363016533665359,0.3586914222687483,0.5,0.5114220594987273,0.2754554683342576,0.5,0.10350224375724792,0.3349366132169962,0.8335698805749416,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,-7.027253004235834,51.17640137315816,0.0,True
4258,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,34.0,18.0,16.0,0.220201232470572,0.5907417498528957,0.9143393309786916,0.35200612526386976,0.21514722052961588,0.08994805626571178,0.5352102424949408,0.023093486204743385,0.5536778885871172,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-10.924412656420811,67.74886378590367,0.0,True
4259,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.9768591616302729,0.5,0.5,0.9431069102138281,0.929508987814188,0.5,0.3681931281462312,0.7021734965965152,0.0010839225724339485,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,-4.642437558207635,54.344175423686174,0.0,True
4260,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.8182055288925767,0.5,0.5,0.8690121164545417,0.5,0.5,0.6547306887805462,0.15736423153430223,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,-3.6987223504837217,34.27286423318901,0.0,True
4261,2.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,2.0,0.0,0.07509615458548069,0.011256815865635872,0.5618663989007473,0.4571221712976694,0.10836354456841946,0.37874621991068125,0.4408874688670039,0.6186803393065929,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-7.561559653662158,57.77301845355677,0.0,True
